toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,framework_id
3434.01,135.313863,0.841828,607.396,135.313863,0.841828,7854439400546355357
3435.01,106.432017,-49.520598,282.594,106.432017,-49.520598,2728380863042963145
3436.01,119.365428,-38.970243,566.014,119.365428,-38.970243,-783555286844331009
3437.01,119.412446,-41.241508,461.605,119.412446,-41.241508,8008929246799209195
3438.01,146.331746,3.094481,735.129,146.331746,3.094481,8884697224306142540
3439.01,151.584825,-79.37679,591.628,151.584825,-79.37679,2396394081900784979
344.01,347.053748,-28.007825,404.201,347.053748,-28.007825,-7400361285735917962
3440.01,244.330203,-54.13911,7170.63,244.330203,-54.13911,3840681890550953123
3441.01,162.624868,-79.727859,652.833,162.624868,-79.727859,-6430378237323289717
3442.01,244.066558,-55.099987,611.019,244.066558,-55.099987,4530506742871738119
3443.01,218.278396,-60.093362,1025.24,218.278396,-60.093362,-2416018820051835637
3444.01,241.287509,-46.565649,481.703,241.287509,-46.565649,4450381651735248877
3445.01,244.138351,-41.073966,353.696,244.138351,-41.073966,-3719683037518300631
3592.01,332.122967,33.349296,465.275,332.122967,33.349296,9108968617217318634
3593.01,331.506364,34.211658,226.63,331.506364,34.211658,4684804328863008278
3594.01,331.162387,32.537015,631.413,331.162387,32.537015,-1299236747724133094
3595.01,4.859275,44.027596,329.036,4.859275,44.027596,9063469397554135236
3596.01,356.128305,36.361717,527.73,356.128305,36.361717,3402407557307845954
3597.01,9.516583,34.711402,202.078,9.516583,34.711402,-8841618541056463286
3598.01,306.049504,59.27843,792.835,306.049504,59.27843,-7221906141644964263
3599.01,4.094988,38.298531,481.258,4.094988,38.298531,4713579077472082880
360.01,347.08487,-29.590446,646.707,347.08487,-29.590446,4500452991600220571
3600.01,316.383909,56.504367,607.523,316.383909,56.504367,1300520275114100744
3601.01,8.701208,45.387414,694.069,8.701208,45.387414,-2976971099397353587
3602.01,325.972143,54.574269,432.426,325.972143,54.574269,7134768272768345816
3603.01,13.719844,24.724075,470.579,13.719844,24.724075,8171448493848987979
3604.01,333.501055,56.918981,0.0,333.501055,56.918981,-1275905591499952582
3605.01,332.715604,54.481231,526.417,332.715604,54.481231,-9005804483191593122
3606.01,321.24506,57.666632,0.0,321.24506,57.666632,5514885519391305117
3607.01,310.704952,58.514945,0.0,310.704952,58.514945,1115783252173762340
3608.01,312.456261,56.896568,1162.86,312.456261,56.896568,-8462490279151043300
3609.01,312.382517,59.710013,474.723,312.382517,59.710013,2048233335731201080
3759.01,65.615413,46.536013,420.132,65.615413,46.536013,7273548092910704790
376.01,354.44576,-42.966387,398.356,354.44576,-42.966387,-4141882151453665255
3760.01,87.645924,44.687214,0.0,87.645924,44.687214,4371569410340522324
3761.01,48.669955,66.920775,215.482,48.669955,66.920775,3156413023704066812
3762.01,70.325641,55.933254,476.182,70.325641,55.933254,8495748637455018209
3763.01,57.947685,47.149894,855.352,57.947685,47.149894,7731556605385826155
3764.01,48.791209,66.597657,502.731,48.791209,66.597657,1896499969263942984
3765.01,57.511805,46.681042,620.461,57.511805,46.681042,1423423770510932058
3766.01,70.242045,57.507726,451.666,70.242045,57.507726,-6532496178467878695
3767.01,69.488129,52.71623,760.803,69.488129,52.71623,8483915040501839827
3768.01,83.379462,45.081717,1309.84,83.379462,45.081717,-56417451568897189
3769.01,54.82405,52.824649,276.632,54.82405,52.824649,823278513636313543
377.01,348.039774,-45.017093,244.271,348.039774,-45.017093,-3172282588530329973
3770.01,66.381511,57.806118,462.312,66.381511,57.806118,-6551960998432470480
3771.01,82.560259,31.181746,810.882,82.560259,31.181746,5408618490465010867
3772.01,86.04348,36.080653,309.143,86.04348,36.080653,3183917643738574670
3773.01,61.496952,51.724323,683.852,61.496952,51.724323,1936512910144700182
3774.01,95.160582,43.165306,609.487,95.160582,43.165306,-6473848039099016549
3446.01,231.184164,-45.380004,740.15,231.184164,-45.380004,-5453974104449702695
3447.01,250.344907,-68.553225,595.56,250.344907,-68.553225,-2505825728887442016
3448.01,232.040061,-52.029676,768.479,232.040061,-52.029676,917875287782648494
3449.01,248.021696,-68.24033,841.734,248.021696,-68.24033,8556368769577783890
345.01,5.696956,-34.392162,516.33,5.696956,-34.392162,6645525758439825850
3450.01,228.035132,-53.313368,0.0,228.035132,-53.313368,6623160633992642079
3451.01,243.802887,-68.876216,404.622,243.802887,-68.876216,-7691557715920138689
3452.01,188.770456,-73.129664,1024.38,188.770456,-73.129664,6849128577239968922
3453.01,188.912112,-72.681973,966.604,188.912112,-72.681973,6845257337197066356
3454.01,183.60042,-72.347311,633.798,183.60042,-72.347311,1587527896904926226
3455.01,180.322203,-76.399578,532.33,180.322203,-76.399578,3182411715626714891
3456.01,188.666196,-79.358969,222.115,188.666196,-79.358969,-848612509600371551
3457.01,183.208269,-79.757204,370.666,183.208269,-79.757204,-2909994123969330575
3458.01,201.340644,-71.012028,302.055,201.340644,-71.012028,736278412836091369
3459.01,214.500086,-62.35522,595.948,214.500086,-62.35522,-5124016312429389369
346.01,10.344507,-37.34302,745.217,10.344507,-37.34302,-3924962130164832745
3460.01,255.920846,-30.770097,205.426,255.920846,-30.770097,6821816603062944512
3461.01,192.997679,-71.601209,695.231,192.997679,-71.601209,5766606310506263869
3462.01,148.249271,-78.459771,422.208,148.249271,-78.459771,-3564030880609181253
361.01,353.903687,-44.808809,123.083,353.903687,-44.808809,-3996013529099053531
3610.01,298.705925,58.301643,640.122,298.705925,58.301643,-4422758908335600459
3611.01,344.964568,50.681902,885.434,344.964568,50.681902,573868025244844732
3612.01,305.221945,59.448903,360.313,305.221945,59.448903,-12703677454635814
3613.01,303.361066,58.799138,544.531,303.361066,58.799138,5217556876677446321
3614.01,303.777678,59.676573,0.0,303.777678,59.676573,1938899954900712495
3615.01,349.417344,44.648308,722.103,349.417344,44.648308,-1824251590238169473
3616.01,346.752412,47.044576,1284.85,346.752412,47.044576,-7241908138587608981
3617.01,346.125597,45.324754,749.393,346.125597,45.324754,-2753648536001411233
3618.01,340.514856,52.343679,588.794,340.514856,52.343679,5355350044525822809
3619.01,338.755425,54.07911,924.04,338.755425,54.07911,4599464604215033243
362.01,353.23837,-28.319813,451.998,353.23837,-28.319813,1090692102206921720
3620.01,20.799194,33.24341,763.466,20.799194,33.24341,-357210923158578500
3621.01,11.88786,21.938552,0.0,11.88786,21.938552,4164243869575964437
3622.01,14.164419,39.891611,773.542,14.164419,39.891611,9049358388644294304
3623.01,16.179358,40.614962,736.788,16.179358,40.614962,-8606638576791512760
3624.01,15.193796,15.166164,484.093,15.193796,15.166164,-9005386726242705443
3625.01,303.777268,59.67691,556.008,303.777268,59.67691,434981552116797050
3775.01,107.082369,34.674445,696.257,107.082369,34.674445,-4094458291432671017
3776.01,102.827625,33.545577,0.0,102.827625,33.545577,668311901902727072
3777.01,126.818692,50.75782,1028.89,126.818692,50.75782,-8067479067427110371
3778.01,116.767003,56.783436,429.268,116.767003,56.783436,-8367935793824644270
3779.01,104.733224,49.968735,366.254,104.733224,49.968735,-8652751695680554269
378.01,1.399014,-19.489511,629.792,1.399014,-19.489511,2040950740808657168
3780.01,92.609716,71.412134,610.587,92.609716,71.412134,6808308893762329495
3781.01,110.878729,50.349524,270.518,110.878729,50.349524,4642708931535736324
3782.01,98.538646,66.634664,707.148,98.538646,66.634664,-5586043053531551259
3783.01,133.705669,55.134127,854.987,133.705669,55.134127,-2620634306337020899
3784.01,92.846314,65.762376,1702.46,92.846314,65.762376,-6904122258620491658
3785.01,130.900226,63.078077,79.7634,130.900226,63.078077,8300254915878075125
3786.01,95.121127,58.094196,632.756,95.121127,58.094196,-3658652299852510846
3787.01,133.072602,61.972124,620.413,133.072602,61.972124,4384162323017704298
3788.01,94.432577,54.381306,516.643,94.432577,54.381306,7041336583449113476
3789.01,115.084361,49.078607,475.616,115.084361,49.078607,6123861169822930239
379.01,68.891541,-56.138849,231.803,68.891541,-56.138849,-7043170716370545716
3790.01,118.426692,46.47193,188.294,118.426692,46.47193,-3820562990601169947
3463.01,221.842017,-60.544822,0.0,221.842017,-60.544822,-3942205967149660819
3464.01,234.483036,-44.789977,597.774,234.483036,-44.789977,-3699106959888680998
3465.01,168.152378,-74.610576,876.04,168.152378,-74.610576,-657011552466376966
3466.01,233.280288,-57.63528,527.819,233.280288,-57.63528,-2872434637160668742
3467.01,148.193703,-76.165857,715.534,148.193703,-76.165857,-5760974726005897508
3468.01,135.291964,-75.088195,388.495,135.291964,-75.088195,5149568782729122724
3469.01,250.478927,-62.143614,885.345,250.478927,-62.143614,-3943861597194495211
347.01,354.48982,-36.571634,344.084,354.48982,-36.571634,7554619376020610397
3470.01,163.858368,-73.337551,782.847,163.858368,-73.337551,-1674534712991476080
3471.01,236.55223,-78.325666,454.021,236.55223,-78.325666,2018041464916933821
3472.01,240.53688,-52.034811,409.504,240.53688,-52.034811,-7058501824003277478
3473.01,226.825037,-79.364112,1014.58,226.825037,-79.364112,3259484553573915755
3474.01,233.503348,-47.96366,420.123,233.503348,-47.96366,8442325066484828715
3475.01,230.90908,-76.895744,904.833,230.90908,-76.895744,-3474403183349492805
3476.01,237.008308,-50.692487,644.3,237.008308,-50.692487,6566979806993609952
3477.01,247.673739,-65.228893,982.497,247.673739,-65.228893,8318630702577634071
3478.01,258.660861,-67.302622,657.544,258.660861,-67.302622,3150708170833609952
3479.01,220.123399,-76.170905,880.221,220.123399,-76.170905,-290719362036497057
348.01,1.583584,-30.336391,607.923,1.583584,-30.336391,9178342417089216940
3626.01,18.55398,19.470441,318.244,18.55398,19.470441,7097295442357634516
3627.01,314.040517,57.708367,272.628,314.040517,57.708367,8353060490916241512
3628.01,12.866044,47.662806,332.852,12.866044,47.662806,115365627120496763
3629.01,359.793385,39.314256,130.091,359.793385,39.314256,3789337392513036363
363.01,20.547265,-44.862146,440.102,20.547265,-44.862146,-3530052013346113992
3630.01,21.871101,38.968114,666.802,21.871101,38.968114,-8239108739261936225
3631.01,314.040512,57.708379,0.0,314.040512,57.708379,-6237836179009001137
3632.01,17.093448,37.700652,635.54,17.093448,37.700652,9033349147823850746
3633.01,313.317214,58.094593,1246.16,313.317214,58.094593,7625493585445936017
3634.01,12.569587,27.568806,364.172,12.569587,27.568806,4918121431808146205
3635.01,349.3018,44.612336,1013.06,349.3018,44.612336,7916056404643340781
3636.01,21.065125,32.8107,440.089,21.065125,32.8107,478782857553364197
3637.01,329.231607,53.826531,1178.63,329.231607,53.826531,1354373551385005944
3638.01,23.442763,17.826631,425.321,23.442763,17.826631,-8495410987589450452
3639.01,327.74025,58.840391,577.097,327.74025,58.840391,-5885004516453670203
364.01,342.25617,-24.959295,265.729,342.25617,-24.959295,-2170957030566143422
3640.01,54.53824,40.475552,2005.29,54.53824,40.475552,-8549037138223064951
3641.01,49.858978,44.746406,938.451,49.858978,44.746406,8005696930887541071
3642.01,45.148251,39.93511,379.963,45.148251,39.93511,-2460924024524267805
3791.01,295.387706,56.217805,476.831,295.387706,56.217805,3859524618312145134
3792.01,102.599479,48.944982,640.574,102.599479,48.944982,-590516110827208861
3793.01,118.16493,42.786497,930.864,118.16493,42.786497,7532536945173784210
3794.01,126.849751,64.765253,645.718,126.849751,64.765253,-923164675961329791
3795.01,98.732441,49.676574,439.841,98.732441,49.676574,4663324042858446775
3796.01,115.508868,61.574659,216.16,115.508868,61.574659,-5894024383002500346
3797.01,104.840901,48.30288,400.069,104.840901,48.30288,-1805448840502379599
3798.01,124.114906,47.021989,488.429,124.114906,47.021989,-5792768821486049183
3799.01,114.188526,44.051536,328.06,114.188526,44.051536,-8442801758168976429
380.01,23.280585,-47.882084,0.0,23.280585,-47.882084,-8320756734858116926
3800.01,103.276084,39.132278,598.894,103.276084,39.132278,-4542200330658277323
3801.01,114.010809,47.258131,488.069,114.010809,47.258131,266590161315339331
3802.01,98.781576,45.027682,550.393,98.781576,45.027682,-594673846952595186
3803.01,107.173813,38.18106,1039.33,107.173813,38.18106,2005868758956324160
3804.01,134.655352,74.459183,601.602,134.655352,74.459183,8702238089343672674
3805.01,94.899684,42.313594,406.497,94.899684,42.313594,1827998574070085463
3806.01,113.67495,38.986526,806.325,113.67495,38.986526,-789200551071105342
3807.01,139.112565,69.074128,421.745,139.112565,69.074128,6813223249137630022
3480.01,237.663693,-43.121384,805.466,237.663693,-43.121384,4900011744804821964
3481.01,212.3461,-73.535099,438.015,212.3461,-73.535099,2397142551010010725
3482.01,236.542661,-43.368223,492.34,236.542661,-43.368223,-416687271869686198
3483.01,210.024916,-77.911571,884.446,210.024916,-77.911571,6685867342551859303
3484.01,249.488321,-58.780443,534.304,249.488321,-58.780443,2932151451387047170
3485.01,201.749736,-73.594247,56.8792,201.749736,-73.594247,-4592641470337691254
3485.02,201.749736,-73.594247,56.8792,201.749736,-73.594247,-7823805473315407725
3486.01,249.443203,-59.305108,154.715,249.443203,-59.305108,3036179439108945741
3487.01,255.113012,-67.781031,173.108,255.113012,-67.781031,-6808448804792102879
3488.01,201.174749,-72.676459,278.915,201.174749,-72.676459,2663972956195603046
3489.01,248.914759,-54.855257,297.152,248.914759,-54.855257,5564239177806557232
349.01,12.274291,-52.046528,216.661,12.274291,-52.046528,3882570752446979262
3490.01,155.199044,-78.832021,271.578,155.199044,-78.832021,3260521086500751114
3491.01,245.267413,-59.510555,377.32,245.267413,-59.510555,-7696572743162902387
3492.01,166.636671,-53.73198,201.957,166.636671,-53.73198,-4175494915591864392
3493.01,205.799033,-22.585444,96.7224,205.799033,-22.585444,965588163336005150
3494.01,204.391966,-37.183458,33.7173,204.391966,-37.183458,-3232407961863687562
3495.01,187.429331,-58.24013,172.372,187.429331,-58.24013,1227800976745202168
3643.01,23.992574,54.716441,635.734,23.992574,54.716441,5764836894018175298
3644.01,29.742342,56.85776,1204.71,29.742342,56.85776,6708255835536347625
3645.01,33.088189,36.332272,541.244,33.088189,36.332272,6361973322734736231
3646.01,14.672609,57.590065,813.253,14.672609,57.590065,8486845967026667524
3647.01,44.794835,37.635422,355.329,44.794835,37.635422,7971121369661938542
3648.01,40.715235,39.578934,1354.64,40.715235,39.578934,410987004737416185
3649.01,40.216356,36.107789,879.147,40.216356,36.107789,-5855028316256505530
365.01,10.922368,-38.043213,821.517,10.922368,-38.043213,5780273922320976980
3650.01,39.548888,39.278651,726.26,39.548888,39.278651,1467774373284313308
3651.01,34.562558,44.087989,626.174,34.562558,44.087989,-7536390122625154997
3652.01,46.770809,49.010302,928.908,46.770809,49.010302,2169532718272613202
3653.01,27.528548,49.104842,622.117,27.528548,49.104842,-1289120383869494513
3654.01,39.357061,42.971222,500.459,39.357061,42.971222,-5138325840015594083
3655.01,59.643577,30.866365,535.52,59.643577,30.866365,-5554895893306028566
3656.01,40.856559,32.557986,613.169,40.856559,32.557986,5462288601964860895
3657.01,30.003263,38.529964,1136.97,30.003263,38.529964,-3880416516348348031
3658.01,26.29741,54.559653,0.0,26.29741,54.559653,-7915832275077172554
3659.01,31.750309,55.178785,441.614,31.750309,55.178785,3701697708116620994
366.01,9.692072,-34.214907,841.958,9.692072,-34.214907,-7735091834892336951
3660.01,29.513926,41.220248,843.524,29.513926,41.220248,2402923392195577904
3823.01,127.033706,56.431077,353.355,127.033706,56.431077,5034505480866170567
3824.01,126.818693,50.757821,896.974,126.818693,50.757821,-6385920468240659234
3825.01,151.255619,40.341064,715.593,151.255619,40.341064,-4797093388913875081
3826.01,149.876935,36.99245,470.353,149.876935,36.99245,-2937229964576107790
3827.01,137.42133,31.292481,335.744,137.42133,31.292481,-5864430644174813600
3828.01,150.892504,67.990037,341.6,150.892504,67.990037,-8311620901319732854
3829.01,137.421232,31.292423,397.985,137.421232,31.292423,7479109057291068534
383.01,99.609604,-67.656396,204.207,99.609604,-67.656396,-546906715319382279
3830.01,167.29495,49.955757,563.928,167.29495,49.955757,1768524374631449915
3831.01,146.820422,44.63893,0.0,146.820422,44.63893,1911044573136921784
3832.01,177.702227,75.20337,505.207,177.702227,75.20337,8874519939867748210
3833.01,153.155451,62.32946,412.034,153.155451,62.32946,6817077163145813102
3834.01,179.9069,72.301518,627.829,179.9069,72.301518,-4013726459608441985
3835.01,144.395927,28.24536,504.711,144.395927,28.24536,8950526538406456494
3836.01,166.238945,43.464381,916.981,166.238945,43.464381,-7416658163477793116
3837.01,152.666283,24.273121,311.705,152.666283,24.273121,-3740676157567164078
3838.01,141.480521,33.41274,0.0,141.480521,33.41274,-3781308315937585299
3839.01,201.510769,74.758859,872.986,201.510769,74.758859,-6642797139857998289
384.01,7.658562,-52.049331,958.366,7.658562,-52.049331,-5973652621856432480
